c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
b,b,b,a,b,-0.573203287751952,-1.038380536392208,-2.1544394836038823,0.8724050751514971,-0.205454507915618,B
a,b,b,a,b,-0.9481755164640244,0.3345243632121925,0.9062530285011804,2.3310588665562824,1.5449344979346866,A
a,b,b,a,b,0.0378865915320576,0.5069581166150048,0.7400859628601058,1.7250912040949324,1.255356666246893,B
b,a,a,a,a,0.5019248597037707,1.8289826131272409,3.5652710162200654,1.039980329258374,1.4594739780208263,A
a,a,b,a,a,-0.663957165266482,-0.6637332946002164,-1.6409804914612067,0.2310369969312281,-0.0817406339879491,A
a,b,b,b,a,1.3474486184120242,-0.3215335217127716,-0.8191912392600428,-0.020166383952686,-0.16592346117758,A
a,a,a,a,a,1.1393172651241574,-0.6861825547473746,-1.4902775293226844,0.3317190652546976,-0.0142898972379059,B
a,a,a,a,a,0.7672843677210694,-1.247305762826341,-2.271646722283593,0.7699470732313165,-0.1186930434796871,A
a,a,b,b,b,1.933965710492008,-0.6345245201407459,-0.986878703661754,-0.877882430382631,-0.6677142123234056,A
a,b,a,a,a,-0.5395713169332523,0.9255830232222472,2.316671205518068,0.3383469082148311,0.6513101991776221,B
a,a,b,b,b,-1.8751098394125645,-1.0953910264675513,-2.141587387097103,-0.0106036518020134,-0.5667082814716501,A
a,b,b,a,b,-0.1118190670710049,1.0780418356069612,2.292712651789804,1.1575793472641729,1.130298564356368,B
b,a,a,b,b,-0.0767951168848002,0.4542570241875663,1.0597584946190015,-0.3356780155771713,0.008526773338053,B
b,a,a,b,b,-0.2935471135069035,-0.4980687421925303,-1.2815273006892371,-0.4187079188997241,-0.2569327412903671,B
b,a,b,b,a,-0.9657871175878782,0.331259921192676,0.7984363141296592,-0.249415552173924,0.1171283386873878,B
a,b,a,b,a,-0.8930960573308647,-0.935837184539759,-1.9619020616788512,0.9498253457458212,-0.1131003472254218,A
b,b,b,b,a,-1.0879596885767886,-0.9924702694711532,-2.433901752745661,-0.1869478664506034,-0.6015391619506594,B
b,b,b,a,b,0.7360170204307026,-0.6569666628894562,-1.261270176137665,0.7340308224031521,-0.0483253847174593,A
a,a,a,a,a,2.1458127872522748,-1.6290606937150367,-3.50088561437214,0.1651849992249889,-0.7608114084796367,A
b,a,a,b,b,-0.5982471114655827,-2.2835257536169054,-4.633600237740735,-0.7540326153834472,-1.5642572798793295,B
b,a,a,a,a,0.1980825293365658,-1.100829752397707,-2.304094758300556,0.6247835161483744,-0.2339058091356582,B
a,a,a,a,a,-0.026140579897376,0.95695237096874,2.0754005130485176,1.2798736867115093,0.7955994488956627,B
a,b,a,b,a,0.4238952947450043,0.1763464135121333,0.2555950995616924,-1.3779801987342568,-0.4378076874834942,A
a,b,b,b,a,0.9687983627382344,0.3738807513621981,0.8493170921829385,-1.110025979473807,-0.2541741134156504,A
b,a,a,a,a,0.4658358671882915,-1.0098192066881944,-1.8617929843451284,0.0227684440962011,-0.4662420109964838,B
b,b,b,a,b,-0.3202379611083774,-0.3095935425679608,-0.4670551932711437,0.5787871616480545,-0.1179504165349442,B
b,a,a,b,b,-0.4652594660206687,-0.944985278926652,-2.1157492221360688,-1.3671898074364903,-1.2207792821381076,B
b,a,a,b,a,1.016347363283384,-0.7741239931332244,-1.1587549390722085,-0.9613142125255985,-0.8853552093514042,B
b,b,b,a,b,-0.8244025569403868,-0.7726766579096056,-1.7194272372329642,0.5223310916119673,-0.0215974742341751,B
b,b,b,a,b,1.728427054244884,1.9335941335677729,3.724646022745498,0.5220463029693999,1.347651384426213,A
b,a,a,b,b,0.1271236111920112,-0.8349364042635968,-1.6913248909522578,-0.7828215965250407,-0.810365864723434,B
a,a,a,b,b,0.7221574488751339,-0.2307665093358854,-0.3412606462160712,0.0609529883100489,-0.0369234163982737,A
a,b,b,b,a,-0.24256504445088,-1.1742532169759552,-2.3792733556352355,-1.2700634328060945,-1.1599250161953842,A
a,b,b,b,a,-0.5689898721931423,0.5369410064417238,1.1591087967203422,-1.144965242138665,-0.518144671859688,B
b,b,b,a,b,-0.5622426169601024,0.3110360291121529,1.0452975551991217,2.014548968423503,1.110814596535044,B
b,a,a,b,b,-1.6714103353766707,-0.6639136063525547,-1.080929213604778,-0.0160248088643402,-0.4549102568552245,B
a,b,b,b,a,-0.0766860791129634,-1.2047103363588807,-2.5985539163075955,-0.1809454748221644,-0.5913400517673839,A
a,b,b,b,a,2.0136249926996066,-1.1679347046113029,-2.443076928957774,-0.1245618596602432,-0.6761602438010111,A
a,a,a,b,a,1.463299314061726,-0.1409248547723403,-0.2606372754024624,0.5996583319643592,0.1054428230995173,A
b,a,a,a,a,-1.4981333598821498,0.3160092807595311,0.4656731716454921,1.938687203101532,1.2096777038168578,B
b,b,b,b,a,0.0044746102417896,0.9472519047809704,1.730424969411968,-1.2813879787818183,-0.2507482702205437,B
a,a,a,a,a,-1.072921128629552,-1.264372979916078,-2.4323724879410014,1.759921819273223,0.2822997444266471,A
b,b,b,b,a,0.6046739319805113,-0.0339047294582696,-0.0515042154127038,-0.1632492010957895,-0.0199571581997852,A
b,b,b,b,a,-0.5040431205910031,0.3720443911679053,1.0176492436864526,-1.5434929388241876,-0.5181292266273878,B
a,b,a,a,b,-1.4000682041429349,0.0653493979955768,0.7765985075131011,-0.6017892186763347,-0.3236826314253019,A
b,a,b,a,a,-0.2874389375022722,-0.5764033167804632,-1.1750676116022818,0.3316254008971618,-0.0365544048419107,B
b,a,a,a,a,1.5774872108600893,-0.0961486967189206,-0.1536127534005262,0.882790339101545,0.274755311575204,A
b,b,b,a,b,-1.0812214643368026,0.6253898655475542,0.966652944623708,2.4372622927613734,1.5917488933115878,A
a,b,b,b,a,1.0983826439637654,-1.7836269807043137,-3.5779119989854418,-1.812985163721344,-1.7192135969899118,A
a,a,a,b,b,0.1381644485163804,0.7679504776386323,1.104216604018368,-0.6015389407997247,0.0686171477573548,A
b,b,b,b,a,-2.3420694807259936,-0.9877894401078297,-2.048982540213383,-0.2415535454651982,-0.7413006224563089,B
a,a,a,b,b,-0.4146710652461131,-0.3240588282134979,-0.4175786613021588,-0.63682052014978,-0.6833037510780203,A
b,b,b,b,a,-0.05197963707979,-1.1942810513151056,-2.648660648965891,0.5965201460957494,-0.3598895789621426,B
a,b,b,a,b,-1.8580902709333056,-0.4231203084219386,-0.6474562942422202,0.3678653082563544,0.0376955744947931,A
a,a,a,b,b,0.1153891326406368,-1.2046640984118635,-2.554071772457904,-0.7587694656247035,-1.0608840301406497,A
b,a,a,a,b,0.0898427320741961,-0.0195086982792843,0.350552100987595,1.0179443959640049,0.4147027672424512,A
b,a,b,b,b,0.4402394232702784,1.184812537656557,2.553083280800986,-0.6021626912574921,0.3165100620618288,A
b,a,a,a,a,-0.9291154331625672,0.8452754466667093,2.017062627830789,0.0857697258554482,0.4780488484500875,B
a,a,a,b,b,-0.4823683358973383,0.0387909751372459,-0.1905049650813287,-0.4831416164454523,-0.3435134574636341,A
b,b,b,a,a,-1.4425437959631693,1.0911655019018738,2.179489712635929,0.4854369471173088,0.8804855236841468,B
b,a,a,a,a,-0.552374331103684,1.760729787622302,3.513151339882862,0.567008633894596,1.1131410142021525,A
b,a,a,a,a,0.2048408692613684,3.37036101125316,6.479021715542014,0.1187104028257051,1.650856164470219,A
a,b,b,a,b,1.3670779746932775,-1.3773598180484354,-2.761153917242562,-2.4220302929548887,-1.8485130794576967,A
a,b,b,b,b,-0.6395858100689421,0.1938469157897506,0.1780722523348287,-0.0058716470935569,0.1038347306292223,A
b,a,a,a,a,0.460854922947744,-0.0290848811567538,0.4712410356319806,0.6594862565169611,0.315266036828795,A
a,a,a,a,a,-0.650925581289869,-0.3902972955714114,-1.00634506616494,0.1902660252657155,-0.2831096621584799,B
a,b,b,a,b,-2.332636152192575,0.900183774479075,2.055914588308375,0.6714850380310206,0.8213044196832414,B
b,b,b,a,b,-0.00010821921695,-0.3737104879929651,-0.6268384839233402,0.6053464459144989,0.2451102836509348,B
a,b,b,a,b,0.1162132924775311,1.0130947523297318,2.1617600862234245,1.2783242671494888,1.177427234822783,B
a,a,a,a,a,1.3534982081621916,0.1759813384720846,0.4374421164255266,0.8227438920988548,0.5467359988603666,A
b,b,b,a,b,-0.6112971029693046,0.642311705927924,1.2604860740258732,1.6224053776410094,1.134983215554118,A
b,a,a,b,b,1.5824834808936263,-0.1593724141214889,-0.709004046760295,-1.5642890384146888,-0.928529744690029,A
a,b,b,b,b,0.2641003182145121,-0.396403010801595,-0.563672919681019,-0.4793635117757446,-0.4584746110896343,A
a,b,b,a,b,-1.0822919277957337,-0.26962259774795,-0.81623573045847,0.8808637009499871,0.4126589714424366,A
a,b,b,b,a,-0.1606215735416341,1.4478465501414626,2.8039462198047334,-0.153278145838,0.4852781360030505,B
a,a,a,b,b,-0.6583586096722126,0.6258163112969046,1.4524217578890632,-0.0511801430125074,0.1896517463517146,B
a,b,b,a,b,0.1665572305936047,-0.4975643744271508,-0.7092928344103799,0.7971371771067383,0.0622400870490541,A
b,a,a,a,a,-1.104614485064307,-1.6517179739044174,-3.39455352520766,0.3455733742488578,-0.6203139044118978,B
b,a,a,a,a,1.1855738933295374,-0.4571608910211516,-0.9464113672591788,0.4814973846284974,0.0682494359760437,A
b,b,b,b,a,0.4320690503248428,0.3105071344174981,0.6040601645774787,-0.9893413320582818,-0.3878791548460586,B
b,a,a,a,a,0.2515142666958651,-0.8784427434666944,-1.5188330457244823,1.6192526839174186,0.2949050055735502,A
b,a,b,b,b,-1.5190014734521278,1.1673982541000267,2.6101550649276097,-0.0753825371496064,0.6105309314064121,B
a,a,a,a,a,-1.1377630167590185,0.4796108211709262,1.230189674261783,0.0967676397976197,0.4522980945323075,A
b,b,b,a,b,0.1481156673062435,0.4715366302781094,1.2050563167914916,0.8309547739287233,0.6192588927929005,B
b,a,a,a,a,-2.1421479614614944,1.021890020649803,2.13649031803141,0.9132110516784304,0.9177833647967936,B
a,b,b,a,b,0.7146065060295984,0.8417645723932333,1.211901176553014,1.2359737461840312,1.018271142353344,B
a,b,b,b,a,0.359929931691256,-1.7459854165882878,-3.533821811813633,-1.4131533026944951,-1.5992500229088165,A
b,a,a,a,a,-2.687640120390429,0.403043856170176,0.8975141364502298,1.0067764692866688,0.702833314255226,B
a,a,a,b,b,1.3317373835081452,1.1537653933861411,2.4658491907942373,-1.8470517501154056,-0.4573660104513365,B
b,b,a,b,a,0.9435237231811426,0.8281523622428704,1.1360666967901736,0.3043600697528201,0.4627579404299514,A
b,a,a,b,b,-0.8120121058933383,-0.0523733537924487,-0.0834018034296136,-0.5235351880647411,-0.4471562437638426,B
b,a,a,a,a,2.2654987432138274,-0.0703518510330886,0.0471402665739505,0.6995103351358153,0.3513528407396953,A
b,a,a,b,b,1.2858207156645705,1.3399867433128825,3.0490210094860783,-0.7222525527608606,0.4713043455592799,A
b,b,b,a,a,-1.7157156277722718,0.3877794817876817,0.9148213816166528,0.9572907485241968,0.7208416297548038,B
b,b,b,a,b,0.8542785496356362,0.6306562802826332,1.364497847772692,0.8492061093763115,0.5801774113359172,A
b,a,a,b,b,0.5742082517086908,-1.038109813377085,-1.7696577030005622,-1.3534491576691492,-1.1557035806344451,B
b,b,b,a,b,-2.6395476873079264,0.0925891521936542,-0.0287576076042851,1.4632314334440155,0.5783776327308108,B
a,b,b,b,a,-0.1356238119294512,2.4729275818896195,4.883494739701814,-1.112307874806031,0.6234787049831576,B
a,a,a,b,a,-0.7086726105463191,-2.162693952519827,-4.205658209409524,-0.178021317341394,-1.2354005252544171,A
b,a,a,b,b,-0.74601072434083,0.9681275325550872,1.7401212368020842,-0.4197282752638618,0.3379514769878388,B
a,a,a,a,a,0.4670553797348882,-0.2632588130001413,-0.8046084298641087,1.569615637686926,0.7621005990264692,A
b,b,b,a,b,0.9224095496238194,0.6063551407020585,1.4726228022842536,0.4269027060661449,0.5180995851443152,A
b,b,b,a,b,-2.413833685876732,-2.2365597866267675,-4.348225178572914,0.756546402254954,-0.7811916165932697,B
a,b,b,b,a,-0.9189839637309244,0.1594997955737542,0.4041938615815389,-1.4790835491594798,-0.6989867726143131,A
a,a,a,b,b,0.5205503754793717,0.615932051307339,1.1113976278148112,-0.1494959614368222,0.2544679834623328,B
b,a,a,a,a,1.3475563085016231,-1.0100349204049115,-1.922474309544692,1.101253631375616,0.0111463117271376,A
b,b,b,b,a,-0.8933896332022883,0.7069040735720634,1.1887797636266444,-0.850297741427864,-0.0281604155622769,B
a,b,b,b,a,0.4266723519724254,-0.470422200427064,-1.248351570337301,-0.6495863234684309,-0.5008461863045713,A
a,b,b,b,a,0.4326586195900807,0.2529605131440942,0.320402248870131,-0.6063868173653665,-0.0394899039111144,A
b,a,a,a,a,-1.2135200808486386,1.4243302204070385,2.278092519352197,1.9741521034803784,1.6044448898330506,B
a,b,b,b,a,-1.0008596187016738,-0.8379762680318392,-1.5830307001256028,-0.4186390894283751,-0.6835483399165198,A
a,a,a,a,a,-0.7765663322554361,0.3989767348612837,1.0359575889287849,0.8418992816892246,0.6814052575476103,A
a,b,b,b,a,-0.7368448236732729,0.327116953092133,0.8110202357386733,-0.6589310264820181,-0.3161906468297172,A
b,b,b,b,a,-2.206081754974598,-2.845899840656415,-5.484930986710632,-2.993390398212215,-2.97530337056122,B
b,a,a,a,b,-0.4936923945321058,2.119749201413985,4.150790407293595,0.2949994583685517,1.1006294451725411,A
b,b,b,b,a,0.6112506069664206,0.145943676766725,0.3292379075462728,-0.2972799531768066,-0.1416367795558411,B
a,b,b,b,a,0.4661297665467415,0.1582959837444782,0.250912421970208,-0.740484140983714,-0.1060799298144486,A
a,b,b,b,a,0.5394155926372451,-0.4901683588442124,-1.106302547481708,-0.3096170810066536,-0.5413639965283695,A
b,a,a,a,a,-0.2964537012210222,-0.9884760622675872,-1.8089317117034944,0.5871353714609407,0.0861474726905832,B
b,a,a,a,b,0.8628664440779297,-0.5776418108893717,-1.2518815979877218,0.083127246470684,-0.3953178752964706,B
a,a,a,b,b,2.1720976790459425,-0.9742409403721832,-1.8813399727165503,-0.1617393668156969,-0.5225240978436811,A
b,b,b,a,b,-2.4661416787846826,-0.0530715718251409,-0.0921759805484286,-2.153174782007916,-1.2540419965123148,B
a,b,b,b,a,1.0260379620273972,-0.409960654170008,-1.0647868519253705,0.8838978271945678,0.0966358408209199,A
b,b,b,b,a,1.0776349626641135,0.2709129166466144,0.7931070648492387,-0.4871085275076194,-0.1649442455860536,A
b,a,a,b,b,1.5045154738903732,0.0282012574282083,0.3076312661589401,-0.8336583682390512,-0.475442658692942,A
a,a,a,a,a,-2.118987770762364,-0.9024420683384048,-1.5288608543599973,-1.1259773458090014,-1.0086176323158922,A
a,b,b,a,a,-0.9002699225052181,-0.2767610924897696,-0.4100171572638653,0.9714154294971712,0.308539380746562,A
b,b,b,b,a,-1.470432315557932,0.4410015257713208,1.1201387227037305,-0.4428808307712915,-0.1474695427441202,B
b,b,b,a,b,0.6382254176471681,1.013321866300652,2.565085357586845,-0.7627355803152466,-0.1353113914567059,A
b,a,a,b,b,1.3416117035752773,0.3914554528854702,0.5783936670472846,-0.8225369694204769,-0.0939384791118857,A
a,b,b,a,b,-0.1993136728092276,-0.134615040926328,-0.7237305418433441,0.1053765286146966,-0.0996066650700154,A
a,b,a,b,a,-0.2026936371253443,-0.2071460742592658,-0.2246622662166865,-0.6951760358746962,-0.3184710763908198,A
a,b,b,b,a,0.1751190285463797,-0.8632083928289196,-2.1561648787964525,-0.436986550824333,-0.6844249081167744,A
a,b,b,b,a,-0.0352237680488464,0.5253887786859134,0.99983961590485,-1.3833538675459185,-0.6157092950917453,B
b,b,b,a,b,-0.5276956201724938,-0.0839024404728394,-0.0134748083562734,0.4575834834030569,-0.02022221882696,A
a,b,b,a,b,-0.4503726949602987,0.2321173417619211,0.0071578625819791,0.9249360356149792,0.5547725475163703,A
b,a,a,b,b,-0.0739253299721355,-0.2315405196656655,-0.3923738252535057,-0.1762966094684576,-0.2620378103201458,B
a,b,b,b,b,0.9746897108983654,-0.5515320013561809,-1.4863378287138,-0.2997311146552208,-0.4023291644656591,A
a,a,a,b,b,1.0072423957200782,-1.880172635677644,-4.103426970789059,-0.6826996822852937,-1.3124593638246334,A
b,b,b,b,a,1.0731828243627362,1.0093552880269538,1.5649171444028096,-1.2971648216655558,-0.0395322585929663,A
a,a,a,b,b,-0.4997243324774609,0.1087414199930125,0.0504570031060048,1.2826010218153416,0.6875756070526271,A
b,a,a,b,b,-0.6240358876748399,-0.4828425685565977,-0.7084510105985486,-0.9735232767852656,-0.6283247294445468,B
a,b,b,a,b,-0.7415035258181789,-0.4066604658533567,-0.595142220589214,1.1843308186340389,0.0723128962962598,A
b,a,a,b,b,-0.3675128736458652,-0.6707040199839281,-1.1492063625018605,-1.044283707318619,-0.9675236231775476,B
a,b,b,b,a,-0.779105513752538,0.8403907859512134,2.01458687942095,-0.7135831370783456,0.0346586091693281,B
b,a,a,b,b,1.520429598047729,-0.6796013097690966,-1.517264569257392,-1.4135198671606213,-0.8916700267394315,A
b,a,a,a,b,0.4915006745810444,0.587518237319767,0.7309017190194766,0.1118457099014655,0.5085315259574779,A
a,a,a,a,a,0.8909406567112073,-1.3712493383006863,-2.4640511393897047,0.2110871790064198,-0.5817165529024156,A
b,a,b,a,a,0.0789843439152631,0.2088825289928826,0.4313143654010795,0.8051551776426153,0.4326738117828625,A
b,b,b,b,b,-1.3473949807507704,-0.6809492828942094,-1.4335183417420392,1.6416291914367749,0.4963455565995697,B
a,a,a,a,a,0.847743607491969,-0.746444408977096,-1.5755061396037435,-0.7791972490486732,-0.5711023361170238,A
b,a,a,b,b,-0.1729773485367673,2.0857516691823323,4.151865858346154,-1.124924268727833,0.555586428845903,B
b,a,b,a,a,0.0595585751790832,-0.9851288519167752,-1.833110938979076,0.5956064989932999,-0.3732503507362064,B
a,a,a,a,a,0.3512121984959518,0.2085988160202874,0.1141795855306783,0.3315261835810815,-0.1090003657052069,A
b,b,b,a,b,-1.6178323191689257,-1.2299292519749996,-2.525326482417152,0.3669430256874173,-0.4124938808995853,B
b,a,a,a,b,-0.4314314602866504,0.0757714112381307,0.1855429104249593,-0.7228295034017298,-0.3104797525394197,B
b,a,a,a,b,0.7139445287022702,0.4512787256822295,1.3217437760359398,0.5775417311480402,0.5489388028825251,A
a,a,a,b,b,-1.9690027467036768,0.0362562700913011,-0.2479255905496088,-0.0625857777243979,-0.1591321401901556,A
a,b,b,a,b,1.444584303946186,-0.7191748520585629,-1.3990815312894729,0.1056576327177592,-0.4889323966962773,A
b,b,b,a,b,0.4100242799606764,-0.8533840703971586,-1.8327376359722884,0.520234685284657,-0.2205734114308892,B
b,a,a,b,b,0.3236530439814225,-2.2184145362990857,-4.494188842912903,-1.8305856753298493,-1.97596580960764,B
b,a,b,a,a,-0.4841299190229527,-0.4478181611362918,-1.202705061563792,0.2840407153152718,-0.1012202365948736,B
a,b,b,a,b,-0.271206036227109,-0.2780482441134095,-0.8000336681064786,1.12237748862093,0.4713580581429689,A
a,a,a,b,b,1.819012094255657,-0.4300609120314004,-1.2634477160729611,-0.0329439874756972,-0.0082041478483048,A
a,a,a,a,a,-0.0817944897809936,1.081936533458597,1.6537235291361023,1.6688688509601624,1.4062689145678906,B
a,b,b,a,b,0.0990534525930785,-2.494739847667643,-4.877539268634067,0.561383412456578,-1.0667929054495136,A
b,b,b,b,a,0.4098065992075541,-1.338388333469268,-2.90565713205085,1.6454345837261202,-0.0810672019419717,B
b,a,a,b,b,0.920774666881881,0.3156490771547315,0.9300903028864288,-0.915912087576884,-0.4452809375852152,B
b,a,a,a,a,-0.2460912077452408,-0.6876025778662882,-1.6712250577972751,-2.297057066973292,-1.189736743754578,B
b,a,a,b,b,1.034660758547615,0.97708397629003,1.7739237343289371,-0.5419473248418696,0.1326337539319,A
b,a,b,a,a,0.796750755823462,0.6525202524471119,1.3566128602452685,0.9362983418351274,0.8538303567450112,A
a,b,b,b,a,0.1260938113831413,-0.0265487584929523,0.069698912869661,-2.553421559415523,-1.374707704426331,A
b,a,a,b,b,-0.367595662762201,-0.095988296151176,-0.1209399854400305,-1.1936937256583564,-0.7870259052185636,B
b,a,a,a,a,1.4530252629598857,-0.7847401012788024,-1.182057593728515,0.5037850109069603,-0.2008621875115451,A
b,b,b,a,b,-0.8971796033882234,0.829879091155229,1.8906703257269808,0.1884266206580292,0.5207073330430663,B
b,a,a,b,b,-0.3299361273929915,-0.2043547494211411,-0.1746710222563265,-0.5603094664791579,-0.2026034345940299,B
a,b,a,a,a,0.0688294262976487,-0.9168095747389527,-1.650867934483745,-2.9754401355600724,-1.9467838630990195,A
a,a,a,b,a,-0.2197441583114708,1.5178064802760671,2.9992497155177538,-0.2596359752038946,0.5960046220117938,B
a,a,a,a,a,-1.2307439997574756,-0.1202331293463816,-0.1975959309875296,1.192103158238419,0.4512330621023601,A
a,b,b,a,b,-0.0150731844213515,1.1840932592891231,2.441050509937198,1.3621432541488936,1.3267808865939987,B
b,a,a,b,b,-0.141298500789978,1.3128317397540823,2.74727556867732,0.6399330608755236,0.791096073999491,A
a,a,a,b,b,-1.3783279054408917,0.4216199803962192,0.9385636542527378,-0.5069630051279377,-0.2022223953791997,A
b,a,a,a,a,-0.8176685621507407,0.7753333265250023,1.4224837933659236,1.0866231849314736,0.8659130728049388,B
a,b,b,b,b,-0.3118694827925924,-1.0331855820916496,-2.5781694406673683,1.1183250224982226,0.1741910995150718,A
a,a,a,a,a,-0.4088848748311485,-1.3722358909643826,-2.6440241782720704,-0.1681496104357943,-0.7021353159738086,A
b,b,b,a,b,-0.6322389507998506,0.7537152856356576,1.4556262482456732,2.119903234811092,1.48615083325165,A
b,b,b,a,b,1.7487641027934342,0.4528152053507152,0.8485594309971703,1.5831614943833303,1.0002953399070085,A
a,a,a,b,b,0.0076903385760685,-0.2072118386461814,-0.3627000583681342,-1.866509230342851,-0.9587819126206288,A
a,a,a,b,b,0.5482120429451914,-0.4317316853299489,-0.4224646681882844,-0.381063566079017,-0.4971200139223563,A
a,a,a,a,a,0.3150166509946467,1.2170575053450543,2.2889323673163764,0.5639645006065654,0.7137599965025124,B
a,b,b,b,a,0.1429515337465606,1.4196941978528952,2.9124107937177213,-0.0062313994504563,0.6926441069006531,B
a,b,b,a,b,-0.7300934324928358,-0.8151584775162436,-1.3760660309239807,-0.1749769888052061,-0.4382510563640994,A
a,a,a,a,a,-1.7678396945510106,2.84674979753977,5.390238319262096,0.1581103814627313,1.5768962770430677,B
b,b,b,b,b,0.1032237799262993,0.2136107785108062,0.1075621885598479,-0.1621941740549114,0.1511964640730555,B
a,b,b,b,a,-0.1386695204023712,0.7688120165704998,1.5160647081228311,1.4767979687038206,0.9213380455129768,B
b,b,b,a,b,-0.1147234276198414,0.3979592777151136,1.251161937866525,1.5065156722902762,1.05451771573881,A
a,b,b,b,a,1.5675149530951402,-0.5565517606133744,-0.7575790947367448,-0.202615463148132,-0.2146880085755063,A
b,b,b,b,a,-0.1232411275305859,0.8541567053116529,2.1212448353735427,2.687483181819963,1.5438002085044664,B
a,a,a,a,a,-0.9861137974348504,0.4523264108916969,0.7067546227186019,1.3807673282953228,0.8774052647288344,A
b,b,b,b,a,1.6947206314524903,0.89248828510018,2.3162448780848366,-1.1213871381360172,0.1263717751609066,A
a,a,a,a,a,0.2084913294352509,1.6678207641728306,3.4096292174145835,0.7684371317155615,1.2242277883828174,B
b,a,a,a,a,0.937762528836398,-0.1491628932239123,-0.3529688855461411,0.0090259060777346,-0.0606416419687735,A
a,b,b,a,b,1.010655106369444,-1.017552561266391,-2.0113326494283013,0.3702581841521943,-0.4359624859638743,A
a,b,b,b,a,0.3970206000206752,-0.7892412226132607,-1.5396938499616146,-1.1330124330199334,-0.8451532113262183,A
a,b,b,a,b,2.027140493734929,-1.1363149588137729,-2.416515832304761,0.3716247048675976,-0.4086028509696419,A
a,a,a,b,b,-0.7597238417645006,-1.206274606011376,-2.493449588685776,-2.1019626512430944,-1.6202151816770518,A
b,b,b,a,b,-0.8539948772129111,1.0859636445584313,2.1699327605797905,0.4379608752659167,0.7532185287648344,B
b,b,b,a,b,-0.2964328614907694,0.3109952387050615,0.7049717953279859,0.0513472165605013,0.0511855133194495,B
a,a,a,a,a,0.3971438532099104,-0.0663557836817773,0.0670480293323178,-0.8070752506923131,-0.5356942944699375,A
b,a,a,b,b,1.961968145473976,0.3931864421257259,1.153969784982877,-0.9220703773892228,-0.2038708226710501,A
b,a,a,b,b,0.19683527272751,0.4121258923428301,0.7038781707650879,-0.523141740341699,-0.0733934595402011,B
a,b,b,a,b,0.1927715030653836,0.9366595969807648,1.954763327703425,2.2429302381039293,1.644668082580329,B
a,a,a,a,a,-0.7545323915876648,2.12567764824796,4.485170236245498,0.0377642899438243,1.2907090336775568,B
a,b,b,a,b,0.6278659341099596,-0.2023780424814097,-0.7488878973779447,0.8192669016374226,0.1663956978031108,A
a,a,a,a,a,-0.301316995511216,1.829816247128024,3.5602895287682146,0.8608818319142256,1.2020465398231748,B
a,b,b,b,a,0.2635225422365659,-1.705538638112439,-3.569417494203636,1.2829509216000403,-0.1404379977607542,A
b,a,a,a,a,-0.2271754744595074,-0.5248327182021635,-1.5826415177802806,0.6457907822805815,0.1298287557466448,B
a,b,a,b,a,0.8056044496788453,-0.4494979884774499,-0.995527026613407,0.3220116847372107,-0.1759439740570228,A
a,a,a,b,b,0.9158849843292072,-0.6122334816661308,-1.4237983267602343,-0.6082101574870067,-0.7475308136935432,A
a,a,a,b,a,-2.157658672307474,-1.2378203462963104,-2.30957993514144,-1.1779724346141458,-1.3434964318609404,A
a,a,a,a,a,-1.5594217712324585,-1.1369564686247613,-2.234730285413618,1.2316611553533985,0.0047549534384727,A
a,a,a,b,b,0.3572121957130041,-1.7780415397768348,-3.648429141141612,0.3958791628053711,-0.757357888163074,A
b,a,a,a,b,0.171032865616398,-0.024558941036254,-0.2655680494162501,0.1427352989003309,0.3159552405716148,B
a,b,b,a,b,0.8590371621199531,1.4371910421155394,2.8962560163016167,1.0620508691076604,1.360184343030731,B
a,a,a,b,b,-0.5264249715722311,1.2417096357188773,2.3843284834300227,-1.0467443306537818,0.0715677677159077,B
a,b,b,b,a,0.7789510704177633,0.2458010536413742,0.7045549177901425,-0.981987776760226,-0.3594497064739149,A
a,a,a,b,b,0.0481019337445442,-0.3063881877232607,-0.4342840720540487,-0.6550248139367557,-0.5581704779072125,A
b,a,a,b,b,1.736142102280521,1.6498837672110729,3.285081445546301,-1.1009460052349906,0.4628492915676374,A
b,a,a,b,b,-2.1135330759439346,-0.706848566076558,-1.3152649921746355,-0.346904263881672,-0.6685545809141432,B
b,b,b,a,b,1.030413200995951,0.2775772286832402,0.467323095982632,0.2800434428859888,0.3457823563938624,A
a,a,a,b,b,0.1292602930539893,-0.1745585597807793,-0.0527181611571357,-0.4625446377434251,-0.2515680833433559,A
a,b,b,b,a,-1.6477148484129465,0.1538951613070155,0.2053255587396496,-0.4265051482312266,-0.3885005550062802,A
b,b,b,a,b,-0.1709428089073681,0.2350885247816868,0.4817764163718966,0.8862111472260917,0.6112623751782581,B
b,b,b,a,b,-0.0216066591738371,0.0482178093081437,0.0681783857101253,1.2926680703899684,0.6941562643759844,A
b,a,a,b,b,1.3082034068022534,-0.297243903073645,-1.0500357153051936,-1.438879316528715,-1.139692023934047,B
b,a,a,a,a,-0.9463497633996736,0.3319773570153949,0.4558252693567907,0.3591176955159293,0.1652118221563822,B
b,a,a,b,b,0.8880360150662122,-0.7155821668448961,-1.3536712248586835,-0.1274691704391874,-0.5080174810100238,B
a,a,a,a,a,-0.5710131943510225,-0.089480952609779,-0.3455587239609141,0.3576134141967818,0.245994487966476,A
