,c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
12174,a,,,,b,,-0.8907169880798212,-1.920072461115765,,-1.002633467787414,0
12175,,,a,a,,-0.312550387295501,0.1836107751727598,,,0.3783209776276213,0
12176,,,b,b,a,-1.5172031828719166,,-3.2011018125260264,-1.719186321064067,,1
12177,a,a,,,,,,-2.1421609119054352,,,0
12178,a,b,b,,a,-1.676841946969713,,0.3578221048145582,-0.4010382234452145,-0.2282679638626222,0
12179,a,,b,a,,,-0.4515493314453031,,1.532811063664343,,0
12180,a,a,a,,a,,,-2.590367730190741,,-0.476598278766305,0
12181,a,a,,,,,,,,-0.1264262657397644,0
12182,,,a,b,b,0.1910392988655275,-0.6590455308187118,-1.5603899561776644,-0.53955411368842,-0.4721315129081023,0
12183,,a,a,b,,-1.429476020976098,-0.0785191376939455,,-0.2714515292308099,-0.3161736764908907,0
12184,,a,a,a,,,-1.852232009468105,,0.6080040644713612,,1
12185,b,,a,b,,-0.3136678361346111,,-2.8666508200587804,,-0.8791437739814022,1
12186,,b,,,a,,0.9377723177094844,1.551029515653857,,0.0878667866736673,1
12187,a,,,b,,0.6785916648528324,,,-0.3755897929125467,,0
12188,,,,b,a,-0.62801117104846,,,,0.1225848208637063,1
12189,b,,a,b,a,-0.0206067420201759,,-3.36792601786455,1.3222091798594109,,1
12190,,b,,b,,0.7393217896525124,2.102579425144988,3.9309587714738594,,0.416494027997319,0
12191,a,,,a,b,-1.3254969378696522,1.368936482554924,2.691882413895332,1.5495015735854532,,1
12192,,,a,,,-0.5591324883101814,1.5233198415592863,2.821893653145531,2.146516363738179,,0
12193,,a,,b,b,,,2.630506971870927,,,1
12194,a,,a,,,,,,,,0
12195,b,,b,,,,,0.1377712242718478,-0.1463393354523614,,1
12196,,,b,a,b,,,,0.0795830846715378,,1
12197,,,,,a,,,,,,1
12198,a,b,,,a,,,0.9517084960108098,,-0.0915217265830468,0
12199,,,b,a,,,-1.7893634628516273,-3.5065825619722446,,-0.1784167918881119,0
12200,,,b,,a,,,-0.4046640194466839,,-0.2699009933205061,0
12201,,,a,b,,,1.1172033050994383,2.3705949542869265,,,1
12202,,,b,a,a,0.4534469701907749,,,,0.8681725939221474,0
12203,b,,a,,b,,,1.900786898900491,,,0
12204,b,b,b,a,b,,,-2.1544394836038823,0.8724050751514971,-0.205454507915618,1
12205,,b,,,,,0.3345243632121925,,2.3310588665562824,,0
12206,,b,b,a,,,0.5069581166150048,,1.7250912040949324,1.255356666246893,1
12207,b,,a,a,a,0.5019248597037707,1.8289826131272409,,,,0
12208,,a,b,a,,,-0.6637332946002164,-1.6409804914612067,,-0.0817406339879491,0
12209,a,,,,,1.3474486184120242,-0.3215335217127716,,-0.020166383952686,,0
12210,a,,a,a,a,1.1393172651241574,-0.6861825547473746,,0.3317190652546976,-0.0142898972379059,1
12211,a,a,a,a,,0.7672843677210694,,-2.271646722283593,0.7699470732313165,-0.1186930434796871,0
12212,,a,b,b,,1.933965710492008,,-0.986878703661754,,,0
12213,a,b,,,,,,2.316671205518068,,0.6513101991776221,1
12214,a,,b,,b,,,-2.141587387097103,,,0
12215,,,b,a,b,,1.0780418356069612,2.2927126517898038,1.1575793472641729,,1
12216,b,a,a,,,-0.0767951168848002,,1.0597584946190015,,0.008526773338053,1
12217,,a,,b,,,-0.4980687421925303,,,,1
12218,,a,b,,,-0.9657871175878782,,0.7984363141296592,-0.249415552173924,0.1171283386873878,1
12219,,,,b,a,,-0.935837184539759,-1.9619020616788512,0.9498253457458212,,0
12220,,b,b,b,a,,-0.9924702694711532,-2.433901752745661,-0.1869478664506034,-0.6015391619506594,1
12221,b,b,,,,,,-1.261270176137665,,,0
12222,,a,,,,,,-3.50088561437214,0.1651849992249889,-0.7608114084796367,0
12223,,a,a,b,,,,,-0.7540326153834472,,1
12224,,,a,a,a,0.1980825293365658,,-2.3040947583005558,,,1
12225,,,,a,,-0.026140579897376,,2.0754005130485176,1.2798736867115093,,1
12226,a,,a,,a,0.4238952947450043,,,,-0.4378076874834942,0
12227,a,b,,b,a,0.9687983627382344,0.3738807513621981,,-1.110025979473807,,0
12228,,a,a,,a,0.4658358671882915,-1.0098192066881944,,0.0227684440962011,-0.4662420109964838,1
12229,,b,b,,b,,,,,-0.1179504165349442,1
12230,b,,,b,b,,-0.944985278926652,,,,1
12231,b,,,,,,-0.7741239931332244,,,-0.8853552093514042,1
12232,b,b,b,a,,-0.8244025569403868,,,,,1
12233,b,b,,,b,1.728427054244884,1.9335941335677729,3.724646022745498,0.5220463029693999,1.347651384426213,0
12234,b,a,,b,b,0.1271236111920112,-0.8349364042635968,,-0.7828215965250407,-0.810365864723434,1
12235,a,a,a,b,b,,,-0.3412606462160712,0.0609529883100489,-0.0369234163982737,0
12236,a,,,,,,,-2.3792733556352355,,-1.1599250161953842,0
12237,,b,,,a,-0.5689898721931423,,1.1591087967203422,,-0.518144671859688,1
12238,,b,,,b,,,1.0452975551991217,2.014548968423503,,1
12239,,,a,,b,,,-1.080929213604778,-0.0160248088643402,-0.4549102568552245,1
12240,a,,b,b,a,,-1.2047103363588807,-2.5985539163075955,-0.1809454748221644,-0.5913400517673839,0
12241,,b,b,,,,-1.1679347046113029,-2.443076928957774,-0.1245618596602432,,0
12242,a,,a,,,1.463299314061726,-0.1409248547723403,-0.2606372754024624,0.5996583319643592,,0
12243,,a,,a,a,-1.4981333598821498,,0.4656731716454921,1.938687203101532,1.2096777038168578,1
12244,,,b,b,,0.0044746102417896,0.9472519047809704,,,,1
12245,a,a,,a,,,,,1.759921819273223,,0
12246,b,b,,,,0.6046739319805113,-0.0339047294582696,,-0.1632492010957895,-0.0199571581997852,0
12247,,b,b,b,a,-0.5040431205910031,0.3720443911679053,1.0176492436864526,,-0.5181292266273878,1
12248,a,b,a,a,,,,0.7765985075131011,-0.6017892186763347,-0.3236826314253019,0
12249,,,b,,a,,-0.5764033167804632,-1.1750676116022818,,,1
12250,b,a,a,a,,,,,0.882790339101545,0.274755311575204,0
12251,,,b,a,b,,,0.966652944623708,2.4372622927613734,1.5917488933115878,0
12252,a,b,,b,a,1.0983826439637654,,-3.5779119989854418,-1.812985163721344,-1.7192135969899118,0
12253,a,a,a,,,,,,,0.0686171477573548,0
12254,,b,b,,,,,,-0.2415535454651982,,1
12255,a,a,a,b,b,,,-0.4175786613021588,,,0
12256,b,b,b,b,a,-0.05197963707979,,-2.648660648965891,,,1
12257,,b,,a,,-1.8580902709333056,-0.4231203084219386,,0.3678653082563544,0.0376955744947931,0
12258,,a,a,,,,,-2.554071772457904,-0.7587694656247035,,0
12259,,a,,a,b,,-0.0195086982792843,0.350552100987595,1.0179443959640049,0.4147027672424512,0
12260,b,,b,b,,0.4402394232702784,,,-0.6021626912574921,0.3165100620618288,0
12261,,,a,a,a,,,2.017062627830789,0.0857697258554482,,1
12262,a,,,b,b,-0.4823683358973383,,,-0.4831416164454523,,0
12263,,,b,,,-1.4425437959631693,1.0911655019018738,,,,1
12264,b,a,,a,,-0.552374331103684,1.760729787622302,,,,0
12265,,,a,a,,,3.37036101125316,,,1.650856164470219,0
12266,,b,,,,1.3670779746932775,-1.3773598180484354,,,,0
12267,a,,,,,,0.1938469157897506,,-0.0058716470935569,0.1038347306292223,0
12268,b,,a,a,a,0.460854922947744,-0.0290848811567538,,,0.315266036828795,0
12269,,,a,a,a,-0.650925581289869,-0.3902972955714114,-1.00634506616494,,-0.2831096621584799,1
12270,a,b,b,a,,,,,0.6714850380310206,0.8213044196832414,1
12271,b,b,,a,,,-0.3737104879929651,,,,1
12272,,b,,,b,,,2.1617600862234245,1.2783242671494888,,1
12273,a,,a,a,a,,0.1759813384720846,0.4374421164255266,,,0
12274,,,b,,,-0.6112971029693046,,,1.6224053776410094,1.134983215554118,0
12275,,,a,b,b,1.5824834808936263,-0.1593724141214889,-0.709004046760295,,,0
12276,,b,,,b,,-0.396403010801595,,,-0.4584746110896343,0
12277,a,,b,,,-1.0822919277957337,-0.26962259774795,-0.81623573045847,0.8808637009499871,0.4126589714424366,0
12278,,,,,,,1.4478465501414626,,,,1
12279,,a,,b,b,-0.6583586096722126,,,-0.0511801430125074,0.1896517463517146,1
12280,a,b,,a,b,,-0.4975643744271508,-0.7092928344103799,0.7971371771067383,0.0622400870490541,0
12281,,,a,a,a,,,,,,1
12282,b,,,,a,1.1855738933295374,,,,0.0682494359760437,0
12283,b,b,b,b,,0.4320690503248428,,0.6040601645774787,,-0.3878791548460586,1
12284,b,,,a,a,0.2515142666958651,-0.8784427434666944,,1.6192526839174186,0.2949050055735502,0
12285,b,,b,b,,-1.5190014734521278,,,-0.0753825371496064,0.6105309314064121,1
12286,,,a,a,,-1.1377630167590185,,,0.0967676397976197,0.4522980945323075,0
12287,,,,a,b,,0.4715366302781094,,,0.6192588927929005,1
12288,,,a,,a,-2.1421479614614944,1.021890020649803,,0.9132110516784304,0.9177833647967936,1
12289,,,b,,b,0.7146065060295984,,,,,1
12290,,,,,,0.359929931691256,-1.7459854165882878,-3.533821811813633,,,0
12291,,a,,a,,,0.403043856170176,0.8975141364502298,,,1
12292,a,,a,,,,1.1537653933861411,,-1.8470517501154056,,1
12293,b,,a,,a,,,1.1360666967901736,,,0
12294,b,,a,,b,,,-0.0834018034296136,-0.5235351880647411,-0.4471562437638426,1
12295,b,a,a,a,a,2.2654987432138274,,0.0471402665739505,0.6995103351358153,,0
12296,b,,,b,b,,1.3399867433128825,,-0.7222525527608606,,0
12297,b,b,,,a,,0.3877794817876817,,,0.7208416297548038,1
12298,,b,,,b,0.8542785496356362,,,0.8492061093763115,0.5801774113359172,0
12299,,,,b,b,,-1.038109813377085,,-1.3534491576691492,-1.1557035806344451,1
12300,,,b,a,,,,-0.0287576076042851,,0.5783776327308108,1
12301,,,b,b,,,2.4729275818896195,4.883494739701814,-1.112307874806031,,1
12302,a,a,,,a,,-2.162693952519827,,-0.178021317341394,-1.2354005252544171,0
12303,b,a,,,b,-0.74601072434083,0.9681275325550872,1.7401212368020842,-0.4197282752638618,,1
12304,a,,,,a,,,,,0.7621005990264692,0
12305,b,b,b,,,,,1.4726228022842536,,0.5180995851443152,0
12306,,,,,,-2.413833685876732,,,0.756546402254954,-0.7811916165932697,1
12307,a,,,b,a,-0.9189839637309244,0.1594997955737542,0.4041938615815389,-1.4790835491594798,-0.6989867726143131,0
12308,a,,a,b,b,0.5205503754793717,0.615932051307339,1.1113976278148112,-0.1494959614368222,0.2544679834623328,1
12309,b,a,,,,1.3475563085016231,-1.0100349204049115,,1.101253631375616,,0
12310,b,,,b,a,,,1.1887797636266444,,-0.0281604155622769,1
12311,,b,b,,a,0.4266723519724254,-0.470422200427064,-1.248351570337301,-0.6495863234684309,,0
12312,a,,,b,a,0.4326586195900807,,0.320402248870131,,,0
12313,,a,a,,a,,1.4243302204070385,,1.9741521034803784,,1
12314,,,b,,a,-1.0008596187016738,,,-0.4186390894283751,-0.6835483399165198,0
12315,,,a,a,a,-0.7765663322554361,0.3989767348612837,,0.8418992816892246,,0
12316,a,b,,,a,,,0.8110202357386733,,-0.3161906468297172,0
12317,b,b,b,,,-2.206081754974598,,,,-2.97530337056122,1
12318,,,a,,b,-0.4936923945321058,2.119749201413985,,,,0
12319,,b,b,,,0.6112506069664206,0.145943676766725,0.3292379075462728,,-0.1416367795558411,1
12320,,,b,b,,,0.1582959837444782,,,,0
12321,,,,,a,0.5394155926372451,,,,-0.5413639965283695,0
12322,b,,a,,,-0.2964537012210222,,-1.8089317117034944,0.5871353714609407,0.0861474726905832,1
12323,b,,a,a,,0.8628664440779297,,,0.083127246470684,-0.3953178752964706,1
12324,,,,,,,,,-0.1617393668156969,,0
12325,b,b,,a,,,-0.0530715718251409,,,-1.2540419965123148,1
12326,,,b,,a,,,-1.0647868519253705,,,0
12327,b,,b,,,,,,-0.4871085275076194,-0.1649442455860536,0
12328,,a,a,b,,1.5045154738903732,,0.3076312661589401,-0.8336583682390512,,0
12329,a,a,,,,,,-1.5288608543599973,-1.1259773458090014,-1.0086176323158922,0
12330,a,b,b,,a,,,-0.4100171572638653,0.9714154294971712,,0
12331,b,b,,,a,-1.470432315557932,0.4410015257713208,1.1201387227037305,-0.4428808307712915,,1
12332,,b,,a,,,,2.565085357586845,-0.7627355803152466,-0.1353113914567059,0
12333,,a,a,,b,1.3416117035752773,0.3914554528854702,,-0.8225369694204769,,0
12334,,b,,a,b,,,-0.7237305418433441,0.1053765286146966,-0.0996066650700154,0
12335,,b,,b,a,-0.2026936371253443,,-0.2246622662166865,,-0.3184710763908198,0
12336,,,,b,,0.1751190285463797,-0.8632083928289196,-2.1561648787964525,-0.436986550824333,,0
12337,,,b,b,,,0.5253887786859134,0.99983961590485,,,1
12338,,b,b,,,-0.5276956201724938,,,0.4575834834030569,-0.02022221882696,0
12339,a,,b,a,,-0.4503726949602987,0.2321173417619211,0.0071578625819791,,0.5547725475163703,0
12340,,a,a,b,,,-0.2315405196656655,-0.3923738252535057,,,1
12341,,b,b,,,,,-1.4863378287138,-0.2997311146552208,,0
12342,,a,,,,,-1.880172635677644,,,,0
12343,,b,,,a,1.0731828243627362,1.0093552880269538,,,-0.0395322585929663,0
12344,a,a,a,,b,-0.4997243324774609,,,,0.6875756070526271,0
12345,b,,,b,b,,-0.4828425685565977,,,,1
12346,,,,a,,,,-0.595142220589214,,,0
12347,,,a,,b,,-0.6707040199839281,,-1.044283707318619,,1
12348,a,,,,a,,,,,0.0346586091693281,1
12349,,,a,b,b,1.520429598047729,,-1.517264569257392,-1.4135198671606213,,0
12350,b,a,,a,,0.4915006745810444,,0.7309017190194766,,,0
12351,a,,a,a,a,0.8909406567112073,,,,-0.5817165529024156,0
12352,b,,,,a,,0.2088825289928826,0.4313143654010795,0.8051551776426153,0.4326738117828625,0
12353,b,,b,b,b,-1.3473949807507704,,,1.6416291914367749,,1
12354,a,,a,a,,0.847743607491969,-0.746444408977096,,,,0
12355,,a,,,,,2.0857516691823323,,-1.124924268727833,0.555586428845903,1
12356,,a,b,,,0.0595585751790832,,,,-0.3732503507362064,1
12357,a,,,a,,,,0.1141795855306783,,-0.1090003657052069,0
12358,,b,b,a,b,,-1.2299292519749996,,0.3669430256874173,-0.4124938808995853,1
12359,b,a,a,a,b,,,0.1855429104249593,-0.7228295034017298,,1
12360,,,a,,b,0.7139445287022702,0.4512787256822295,,0.5775417311480402,,0
12361,,,,b,b,-1.9690027467036768,,-0.2479255905496088,-0.0625857777243979,,0
12362,,,,a,,1.444584303946186,,-1.3990815312894729,0.1056576327177592,,0
12363,,b,,a,b,0.4100242799606764,-0.8533840703971586,-1.8327376359722884,,,1
12364,b,,,b,b,0.3236530439814225,-2.2184145362990857,,-1.8305856753298495,-1.97596580960764,1
12365,b,a,,,,,,-1.202705061563792,,,1
12366,,,b,a,b,-0.271206036227109,,-0.8000336681064786,,0.4713580581429689,0
12367,a,,,,b,1.8190120942556571,-0.4300609120314004,,,,0
12368,,a,,a,,-0.0817944897809936,1.081936533458597,1.6537235291361023,1.6688688509601624,1.4062689145678906,1
12369,a,b,,a,,0.0990534525930785,-2.494739847667643,,,,0
12370,,b,b,b,a,,,,1.6454345837261202,,1
12371,,,a,,b,0.920774666881881,,,-0.915912087576884,-0.4452809375852152,1
12372,b,a,a,a,,-0.2460912077452408,-0.6876025778662882,-1.6712250577972751,,-1.189736743754578,1
12373,b,a,,,b,,,,,,0
12374,,a,b,,,0.796750755823462,0.6525202524471119,1.3566128602452685,,0.8538303567450112,0
12375,a,,,,a,0.1260938113831413,-0.0265487584929523,,-2.553421559415523,-1.374707704426331,0
12376,b,,a,b,,,-0.095988296151176,,,,1
12377,b,,a,a,,,,-1.182057593728515,,,0
12378,,,b,a,,-0.8971796033882234,0.829879091155229,1.8906703257269808,0.1884266206580292,,1
12379,,a,,,b,,,,-0.5603094664791579,-0.2026034345940299,1
12380,,,a,a,,0.0688294262976487,,,-2.9754401355600724,,0
12381,a,,,b,,,1.5178064802760671,,-0.2596359752038946,0.5960046220117938,1
12382,a,a,a,a,a,,,,1.192103158238419,,0
12383,,,,a,b,-0.0150731844213515,,2.441050509937198,,,1
12384,,,a,b,b,,,2.74727556867732,0.6399330608755236,0.791096073999491,0
12385,a,,,,,-1.3783279054408917,0.4216199803962192,0.9385636542527378,,,0
12386,b,a,,a,a,-0.8176685621507407,,1.4224837933659236,,,1
12387,,,,,,-0.3118694827925924,-1.0331855820916496,,1.1183250224982226,0.1741910995150718,0
12388,a,a,,,,-0.4088848748311485,-1.3722358909643826,,-0.1681496104357943,-0.7021353159738086,0
12389,,,,a,,-0.6322389507998506,,1.4556262482456732,,,0
12390,,,b,,,,0.4528152053507152,,1.5831614943833303,1.0002953399070085,0
12391,,,,,,0.0076903385760685,-0.2072118386461814,-0.3627000583681342,,,0
12392,a,,a,b,,,-0.4317316853299489,-0.4224646681882844,,-0.4971200139223563,0
12393,a,a,,,,0.3150166509946467,1.2170575053450543,,,,1
12394,,b,b,b,,0.1429515337465606,,2.9124107937177213,-0.0062313994504563,,1
12395,,,b,a,b,-0.7300934324928358,-0.8151584775162436,,,-0.4382510563640994,0
12396,a,,a,a,,,2.84674979753977,5.390238319262096,,1.5768962770430677,1
12397,,,,,,0.1032237799262993,0.2136107785108062,,,,1
12398,,,b,,,,0.7688120165704998,1.5160647081228311,,,1
12399,b,b,b,a,b,,,1.251161937866525,,1.05451771573881,0
12400,,b,b,,a,1.5675149530951402,-0.5565517606133744,,-0.202615463148132,,0
12401,b,,,b,,-0.1232411275305859,,,,1.5438002085044664,1
12402,,,a,,,,0.4523264108916969,0.7067546227186019,1.3807673282953228,0.8774052647288344,0
12403,b,b,b,,,1.6947206314524903,,2.3162448780848366,,0.1263717751609066,0
12404,a,,a,,,0.2084913294352509,,,,,1
12405,,,a,a,a,0.937762528836398,,-0.3529688855461411,,,0
12406,,,b,a,,,-1.017552561266391,,0.3702581841521943,-0.4359624859638743,0
12407,a,,b,,,,,,-1.1330124330199334,,0
12408,a,b,,,b,2.027140493734929,-1.1363149588137729,,0.3716247048675976,-0.4086028509696419,0
12409,a,a,,,b,,,-2.4934495886857757,-2.1019626512430944,-1.6202151816770518,0
12410,,b,,,b,,1.0859636445584313,2.1699327605797905,,,1
12411,b,,,,b,-0.2964328614907694,,0.7049717953279859,0.0513472165605013,0.0511855133194495,1
12412,a,a,,a,,0.3971438532099104,-0.0663557836817773,0.0670480293323178,-0.8070752506923131,,0
12413,b,a,a,,b,1.961968145473976,,,-0.9220703773892228,-0.2038708226710501,0
12414,,,,,b,0.19683527272751,,0.7038781707650879,,-0.0733934595402011,1
12415,,,,,,0.1927715030653836,,,,,1
12416,a,,a,,a,-0.7545323915876648,2.12567764824796,,0.0377642899438243,,1
12417,,b,b,a,,0.6278659341099596,-0.2023780424814097,,,0.1663956978031108,0
12418,,a,a,,a,,1.8298162471280237,3.5602895287682146,,,1
12419,,b,,,,0.2635225422365659,,,,,0
12420,b,,,,a,,-0.5248327182021635,-1.5826415177802806,0.6457907822805815,0.1298287557466448,1
12421,a,,a,,a,0.8056044496788453,-0.4494979884774499,,,-0.1759439740570228,0
12422,,a,a,b,,0.9158849843292072,-0.6122334816661308,,-0.6082101574870067,-0.7475308136935432,0
12423,,a,a,,a,,,,,,0
12424,,,a,a,,,-1.1369564686247613,-2.234730285413618,1.2316611553533985,,0
12425,,a,,,b,0.3572121957130041,,,,-0.757357888163074,0
12426,b,,a,a,b,,,-0.2655680494162501,,0.3159552405716148,1
12427,a,b,b,a,,,1.4371910421155394,2.8962560163016167,,,1
12428,,,,b,,,1.2417096357188773,,-1.0467443306537818,,1
12429,,,b,b,a,,,,-0.981987776760226,-0.3594497064739149,0
12430,,,a,,b,,-0.3063881877232607,,,-0.5581704779072125,0
12431,b,,,b,,1.736142102280521,,,,,0
12432,b,a,,,b,-2.1135330759439346,,-1.3152649921746355,-0.346904263881672,,1
12433,,b,,a,,,0.2775772286832402,0.467323095982632,,,0
12434,a,a,,,,,-0.1745585597807793,,,-0.2515680833433559,0
12435,a,b,b,b,,,0.1538951613070155,,,,0
12436,,,,,,,,,0.8862111472260917,,1
12437,b,b,,,,-0.0216066591738371,,0.0681783857101253,1.2926680703899684,,0
12438,,,,b,,,-0.297243903073645,,-1.438879316528715,-1.139692023934047,1
12439,b,,,,,-0.9463497633996736,,0.4558252693567907,0.3591176955159293,0.1652118221563822,1
12440,b,,,b,,,,,-0.1274691704391874,-0.5080174810100238,1
12441,a,,,a,,-0.5710131943510225,,-0.3455587239609141,,0.245994487966476,0
12442,,a,a,,,-1.0761494420337157,,,,0.8922376222004889,1
12443,b,a,b,,,,,,-2.4130153410031983,,1
12444,a,,,,b,,0.9154987746030367,2.0236045798244597,,0.4292244096951979,1
12445,,b,b,a,,0.2560641734147633,0.0055958833828745,,0.41806410818724,0.1483208507885012,0
12446,,,a,,b,1.2833741336085545,0.0634352737169346,0.1443415511658577,,,0
12447,a,a,,,,-1.849326104145636,,-4.44049058225336,-0.799073878099888,-1.7870382401764726,0
12448,,a,b,a,b,0.2283606104441758,-2.07145302627372,-4.142800489594374,1.3713490752648123,-0.3721487288650994,1
12449,,b,,,,,,,,,1
12450,a,,,,a,-0.6697426268924767,,0.1035344701603448,-0.9011195466636056,,0
12451,,a,a,,b,,-0.3759908412296006,,1.3014553468796413,,0
12452,b,a,,b,b,,,,,,0
12453,,,b,,b,0.8321468017033752,0.8750040281884298,1.7010434206371785,,0.5095599360428346,1
12454,,,,b,,0.2576398017814949,,3.426143198285137,-0.326412567025474,,1
12455,,b,,a,,-0.3337178538076784,,,0.2387075532152069,,1
12456,a,,b,a,b,-0.6296468726876246,,,-0.9084557063045874,-0.4819236887769472,0
12457,a,a,a,,b,,,,,-0.4104357493656154,0
12458,b,,a,b,b,0.1435268102519246,,-1.5595381792105103,-0.6074029548936392,-0.9565534860352728,1
12459,a,a,,,a,,-0.5995283555149756,,,0.3574054676800959,0
12460,,a,,b,,,-0.7325524435856563,,,,1
12461,,b,b,b,,,0.1297837078448492,0.1636481779450844,,,0
12462,,b,,a,b,-0.0055004633060274,-0.2203541012047269,-0.5331394577498447,1.3175304389134603,0.6107991946194157,0
12463,,a,a,,a,,,,-0.2695666212642481,1.1128686201359468,1
12464,,,a,,a,-0.1135285493374608,,0.2392324565914706,,,0
12465,,,,a,a,,0.0340300225128999,,-0.720758559872965,,1
12466,,a,a,,,-0.6005503517767561,,,,0.0777864114508216,1
12467,,b,,,,1.3323725702661575,,-4.483139334550135,-0.7731584041821159,-1.3779771762302075,1
12468,,b,b,,a,,,,,0.0735247164257759,1
12469,,,,b,a,-1.0077366966591137,,,-0.0877665139378064,,0
12470,,,,,,1.51472643180727,,-2.2220574719330144,,,0
12471,,a,,b,,0.6791911792747164,,,-0.4753313617474656,,1
12472,b,,b,,b,0.6846508675269957,-0.306850469701686,,0.5067309216160737,0.1111955369660874,0
12473,b,b,,b,,,-1.7976281270520675,,-0.2216649672043432,,1
12474,,b,,b,a,1.1729164021199547,-1.3685899374520685,,,-0.8087934006260702,0
12475,,b,,b,a,-1.0322425845370944,-2.0214728495045,-4.170740378263205,,,1
12476,b,b,b,,a,,,1.3747039562284875,-0.966354022707254,,1
12477,,,b,b,b,0.045501867353204,0.3944187295677003,0.50661529694101,,-0.1424200458163284,1
12478,a,,b,b,a,,2.43779169181509,5.528569754235683,,,1
12479,,a,a,,,1.7655822590638186,,2.5323599137628423,0.64672910696225,0.6786357914596239,0
12480,,a,,,a,,,,1.8458194405369528,,0
12481,a,,a,,,1.991021173684484,,-3.3922834147658323,1.888322478663712,,0
12482,b,a,a,,,,0.4799607467114631,0.9517595558402976,,0.6758064337307952,1
12483,a,a,a,b,,0.6579818493877203,-0.4651478980742329,-1.0165283800093905,-0.9560477217224376,-0.5674914578316219,0
12484,a,a,,,a,-0.7432429252098499,1.2819025169031255,2.505758064661457,-0.4702868535560916,,1
12485,a,b,,,a,1.4583410418350036,1.2549071676052246,,-0.3927192627163145,,1
12486,b,,,,,-0.2073331322280163,,0.3843699567701342,,-0.2419412496619651,1
12487,,b,b,,,0.6170318474203502,0.1770920288384192,-0.1662582674124073,-0.3123709621143899,,0
12488,,,a,a,a,1.7835558466144097,,1.2525227222207145,,,0
12489,,b,b,,b,-1.147554560440598,1.2767976305702742,2.4098031678512206,,,1
12490,a,,b,a,,,0.3108652828712605,,1.502070720146642,0.9013620906197762,0
12491,a,,,,,1.1873391710678598,0.9954064062661332,1.6699668628276156,,,1
12492,,,,,,-0.7347676405971546,-0.2221064365700512,,1.2818195067455616,,0
12493,b,b,,,,-1.0299875383103965,,1.8607839733774143,-2.3853902900967823,,1
12494,b,a,a,,a,0.5173325614401365,-0.9538697065790908,,,,1
12495,b,,b,b,,-0.7774312031003553,-1.0036602385271067,-1.913699296710016,-1.9131510183776617,-1.1735411931670034,0
12496,,,,a,,0.6489556441905604,-0.4505758435679751,,,,0
12497,a,b,b,a,,,0.0992459693830511,,,,0
12498,,,b,,a,-2.072155689245436,,-0.1159825823057319,,,1
12499,a,,,a,b,0.2863187933044676,,,1.0775572137429728,,0
12500,a,a,a,b,b,,,,-0.8258981620126541,-0.256266191281604,0
12501,b,b,,a,,-0.6854563308829306,1.1166904521539311,,,0.0664798038143679,1
12502,a,a,,,,-0.8766486890859397,,-1.0771126120840988,,0.6939803809097819,0
12503,a,a,,,b,-0.0452243668137824,0.8918362071945046,,,,1
12504,,,a,a,,,-0.3502698168978199,-0.922914389018032,,,1
12505,b,b,,,b,,,,0.5435200572998959,,1
12506,,,,,a,0.1306875110554239,,-1.4524578898175844,,,1
12507,,b,b,,,-1.0117914607176128,-0.3566731821773951,-0.5815927906576828,,,1
12508,a,a,,a,,,,0.17053102026839,,0.5384152932988255,0
12509,,a,,,,0.4404192492129274,,0.8267361824918282,,,0
12510,,b,,,,-2.745851847115579,,1.385267586590647,-0.852791866636981,-0.1369316934342726,1
12511,,b,b,b,a,,,,-1.4763063868224149,0.2157411931067297,1
12512,a,,a,a,a,,1.655770409676514,3.460732343933761,0.6840749236932769,,1
12513,b,b,a,,a,-1.3277594671695117,-0.7904792073819886,,-1.659817193901113,-1.4332506161517855,1
12514,a,,b,,,,,-0.8319175117764881,-0.7525757754093855,-0.4849421419784118,0
12515,a,a,,a,a,-0.1148851534662661,2.829178967353696,,,1.4050014491031129,1
12516,b,,,,a,,,4.1616027798892885,,,0
12517,,b,b,,a,,-1.954417402308074,-3.800623732312036,,,1
12518,b,b,b,b,,0.5229749135742106,,-1.7846069155777802,,,1
12519,,,,,b,,-1.033881801293924,,-0.6973756393616659,-0.9637506259233308,0
12520,a,,,b,,,-0.9816002272099812,,,-1.1292995351221802,0
12521,,a,a,a,,0.4291750848877577,,,0.0467559960254651,,0
12522,,a,,,,,,0.2260179704443983,1.338551270036335,0.7922602304705526,0
12523,,a,a,,,1.1464621102089851,,,,,0
12524,,,,b,,0.1508682017542528,,4.116727845083788,-1.839462387755468,-0.0117732774387436,1
12525,,b,,,,-0.3595862476447185,-0.048673387000765,-0.3771764982071554,1.3194636678630804,,1
12526,,a,a,,,,-0.3684969799726801,-0.5909676215824445,-0.4552401275929617,-0.6132816724506213,0
12527,,a,a,,a,1.694434913106469,,-1.2410657177001445,,,0
12528,,,,b,,,,,-1.880802814284901,-0.225524947028096,1
12529,,b,,a,,0.7607747244260998,1.5716328695456463,3.236851985956574,,0.7777993242854696,1
12530,b,b,,,,,,,0.3027056486899558,,1
12531,b,b,b,,a,0.1630528720777174,0.989714413772754,1.9475638447449,,,1
12532,a,,,,b,,0.6105750622003584,,0.4296804784919363,0.3642781372706992,1
12533,b,,b,a,a,,,0.8529654951350409,0.8673155769505843,,1
12534,a,,a,b,,-0.6977263271826178,0.4031812126989507,0.6226131600776522,-0.9014102831463018,,0
